BELNR,BUKRS,GJAHR,BUDAT,BUZEI,HKONT,SHKZG,DMBTR,REF_BILLING
5000000886,US10,2026,2026-04-12,002,0800000000,H,2332.63,9000000886
5000000888,DE20,2025,2025-02-11,001,0140000000,S,540.48,9000000888
5000000888,DE20,2025,2025-02-11,002,0800000000,H,540.48,9000000888
5000000889,DE20,2026,2026-01-24,001,0140000000,S,223.1,9000000889
5000000889,DE20,2026,2026-01-24,002,0800000000,H,223.1,9000000889
5000000890,DE20,2025,2025-02-06,001,0140000000,S,676.08,9000000890
5000000890,DE20,2025,2025-02-06,002,0800000000,H,676.08,9000000890
5000000891,DE20,2026,2026-08-30,001,0140000000,S,857.47,9000000891
5000000891,DE20,2026,2026-08-30,002,0800000000,H,857.47,9000000891
5000000892,US10,2026,2026-05-30,001,0140000000,S,1495.72,9000000892
5000000892,US10,2026,2026-05-30,002,0800000000,H,1495.72,9000000892
5000000893,US10,2026,2026-01-18,001,0140000000,S,945.97,9000000893
5000000893,US10,2026,2026-01-18,002,0800000000,H,945.97,9000000893
5000000894,US10,2026,2026-03-17,001,0140000000,S,5111.59,9000000894
5000000894,US10,2026,2026-03-17,002,0800000000,H,5111.59,9000000894
5000000895,DE20,2025,2025-05-18,001,0140000000,S,127.86,9000000895
5000000895,DE20,2025,2025-05-18,002,0800000000,H,127.86,9000000895
5000000896,US10,2024,2024-10-23,001,0140000000,S,321.6,9000000896
5000000896,US10,2024,2024-10-23,002,0800000000,H,321.6,9000000896
5000000897,DE20,2026,2026-01-07,001,0140000000,S,906.02,9000000897
5000000897,DE20,2026,2026-01-07,002,0800000000,H,906.02,9000000897
5000000898,US10,2024,2024-09-30,001,0140000000,S,837.96,9000000898
5000000898,US10,2024,2024-09-30,002,0800000000,H,837.96,9000000898
5000000899,US10,2026,2026-07-10,001,0140000000,S,1182.89,9000000899
5000000899,US10,2026,2026-07-10,002,0800000000,H,1182.89,9000000899
5000000900,DE20,2026,2026-09-03,001,0140000000,S,26793.2,9000000900
5000000900,DE20,2026,2026-09-03,002,0800000000,H,26793.2,9000000900
5000000901,IN30,2026,2026-04-23,001,0140000000,S,492.89,9000000901
5000000901,IN30,2026,2026-04-23,002,0800000000,H,492.89,9000000901
5000000902,US10,2025,2025-02-12,001,0140000000,S,939.69,9000000902
5000000902,US10,2025,2025-02-12,002,0800000000,H,939.69,9000000902
5000000903,US10,2024,2024-11-23,001,0140000000,S,7519.14,9000000903
5000000903,US10,2024,2024-11-23,002,0800000000,H,7519.14,9000000903
5000000904,IN30,2026,2026-02-21,001,0140000000,S,408.58,9000000904
5000000904,IN30,2026,2026-02-21,002,0800000000,H,408.58,9000000904
5000000905,IN30,2026,2026-07-10,001,0140000000,S,1269.05,9000000905
5000000905,IN30,2026,2026-07-10,002,0800000000,H,1269.05,9000000905
5000000906,US10,2026,2026-02-08,001,0140000000,S,283.17,9000000906
5000000906,US10,2026,2026-02-08,002,0800000000,H,283.17,9000000906
5000000907,US10,2025,2025-09-01,001,0140000000,S,726.77,9000000907
5000000907,US10,2025,2025-09-01,002,0800000000,H,726.77,9000000907
5000000908,DE20,2025,2025-05-03,001,0140000000,S,2103.91,9000000908
5000000908,DE20,2025,2025-05-03,002,0800000000,H,2103.91,9000000908
5000000909,US10,2025,2025-12-04,001,0140000000,S,1692.0,9000000909
5000000909,US10,2025,2025-12-04,002,0800000000,H,1692.0,9000000909
5000000910,US10,2025,2025-05-29,001,0140000000,S,1769.12,9000000910
5000000910,US10,2025,2025-05-29,002,0800000000,H,1769.12,9000000910
5000000911,US10,2025,2025-01-10,001,0140000000,S,5677.25,9000000911
5000000911,US10,2025,2025-01-10,002,0800000000,H,5677.25,9000000911
5000000912,DE20,2025,2025-08-27,001,0140000000,S,1155.77,9000000912
5000000912,DE20,2025,2025-08-27,002,0800000000,H,1155.77,9000000912
5000000913,DE20,2025,2025-11-02,001,0140000000,S,168.26,9000000913
5000000913,DE20,2025,2025-11-02,002,0800000000,H,168.26,9000000913
5000000915,US10,2026,2026-02-06,001,0140000000,S,1826.28,9000000915
5000000915,US10,2026,2026-02-06,002,0800000000,H,1826.28,9000000915
5000000916,IN30,2025,2025-05-11,001,0140000000,H,763.15,9000000916
5000000916,IN30,2025,2025-05-11,002,0801000000,S,763.15,9000000916
5000000917,US10,2025,2025-08-31,001,0140000000,S,28.98,9000000917
5000000917,US10,2025,2025-08-31,002,0800000000,H,28.98,9000000917
5000000918,DE20,2026,2026-03-21,001,0140000000,S,162.46,9000000918
5000000918,DE20,2026,2026-03-21,002,0800000000,H,162.46,9000000918
5000000919,US10,2026,2026-07-25,001,0140000000,S,1669.2,9000000919
5000000919,US10,2026,2026-07-25,002,0800000000,H,1669.2,9000000919
5000000920,DE20,2026,2026-02-27,001,0140000000,S,684.79,9000000920
5000000920,DE20,2026,2026-02-27,002,0800000000,H,684.79,9000000920
5000000921,DE20,2025,2025-09-18,001,0140000000,S,5412.55,9000000921
5000000921,DE20,2025,2025-09-18,002,0800000000,H,5412.55,9000000921
5000000922,US10,2024,2024-10-04,001,0140000000,S,1666.25,9000000922
5000000922,US10,2024,2024-10-04,002,0800000000,H,1666.25,9000000922
5000000923,US10,2025,2025-08-16,001,0140000000,S,309.3,9000000923
5000000923,US10,2025,2025-08-16,002,0800000000,H,309.3,9000000923
5000000924,DE20,2025,2025-09-10,001,0140000000,S,2971.55,9000000924
5000000924,DE20,2025,2025-09-10,002,0800000000,H,2971.55,9000000924
5000000925,IN30,2025,2025-10-24,001,0140000000,S,792.73,9000000925
5000000925,IN30,2025,2025-10-24,002,0800000000,H,792.73,9000000925
5000000926,DE20,2025,2025-10-20,001,0140000000,S,5724.18,9000000926
5000000926,DE20,2025,2025-10-20,002,0800000000,H,5724.18,9000000926
5000000927,US10,2025,2025-08-21,001,0140000000,S,4213.21,9000000927
5000000927,US10,2025,2025-08-21,002,0800000000,H,4213.21,9000000927
5000000928,US10,2025,2025-07-20,001,0140000000,S,369.8,9000000928
5000000928,US10,2025,2025-07-20,002,0800000000,H,369.8,9000000928
5000000929,US10,2025,2025-05-08,001,0140000000,S,4795.58,9000000929
5000000929,US10,2025,2025-05-08,002,0800000000,H,4795.58,9000000929
5000000930,US10,2025,2025-05-31,001,0140000000,S,625.06,9000000930
5000000930,US10,2025,2025-05-31,002,0800000000,H,625.06,9000000930
5000000932,US10,2026,2026-08-11,001,0140000000,S,1153.68,9000000932
5000000932,US10,2026,2026-08-11,002,0800000000,H,1153.68,9000000932
5000000933,US10,2024,2024-12-01,001,0140000000,S,2976.52,9000000933
5000000933,US10,2024,2024-12-01,002,0800000000,H,2976.52,9000000933
5000000934,IN30,2026,2026-05-04,001,0140000000,S,4715.0,9000000934
5000000934,IN30,2026,2026-05-04,002,0800000000,H,4715.0,9000000934
5000000935,US10,2026,2026-06-02,001,0140000000,S,2458.31,9000000935
5000000935,US10,2026,2026-06-02,002,0800000000,H,2458.31,9000000935
5000000936,US10,2024,2024-10-19,001,0140000000,S,2006.29,9000000936
5000000936,US10,2024,2024-10-19,002,0800000000,H,2006.29,9000000936
5000000937,US10,2026,2026-03-07,001,0140000000,S,674.25,9000000937
5000000937,US10,2026,2026-03-07,002,0800000000,H,674.25,9000000937
5000000938,US10,2026,2026-03-22,001,0140000000,S,2205.35,9000000938
5000000938,US10,2026,2026-03-22,002,0800000000,H,2205.35,9000000938
5000000939,US10,2025,2025-06-05,001,0140000000,S,162.8,9000000939
5000000939,US10,2025,2025-06-05,002,0800000000,H,162.8,9000000939
5000000940,DE20,2025,2025-04-05,001,0140000000,S,134.9,9000000940
5000000940,DE20,2025,2025-04-05,002,0800000000,H,134.9,9000000940
5000000941,US10,2024,2024-09-24,001,0140000000,S,206.22,9000000941
5000000941,US10,2024,2024-09-24,002,0800000000,H,206.22,9000000941
5000000942,DE20,2026,2026-07-11,001,0140000000,S,1561.45,9000000942
5000000942,DE20,2026,2026-07-11,002,0800000000,H,1561.45,9000000942
5000000943,US10,2025,2025-06-07,001,0140000000,S,1194.54,9000000943
5000000943,US10,2025,2025-06-07,002,0800000000,H,1194.54,9000000943
5000000944,IN30,2026,2026-03-27,001,0140000000,S,1257.51,9000000944
5000000944,IN30,2026,2026-03-27,002,0800000000,H,1257.51,9000000944
5000000946,DE20,2026,2026-04-03,001,0140000000,S,2612.75,9000000946
5000000946,DE20,2026,2026-04-03,002,0800000000,H,2612.75,9000000946
5000000947,US10,2025,2025-04-14,001,0140000000,S,372.06,9000000947
5000000947,US10,2025,2025-04-14,002,0800000000,H,372.06,9000000947
5000000948,IN30,2025,2025-11-02,001,0140000000,S,607.2,9000000948
5000000948,IN30,2025,2025-11-02,002,0800000000,H,607.2,9000000948
5000000949,US10,2025,2025-03-21,001,0140000000,S,5117.28,9000000949
5000000949,US10,2025,2025-03-21,002,0800000000,H,5117.28,9000000949
5000000950,US10,2025,2025-06-27,001,0140000000,S,3282.58,9000000950
5000000950,US10,2025,2025-06-27,002,0800000000,H,3282.58,9000000950
5000000951,US10,2025,2025-12-26,001,0140000000,S,1321.46,9000000951
5000000951,US10,2025,2025-12-26,002,0800000000,H,1321.46,9000000951
5000000952,DE20,2025,2025-01-17,001,0140000000,S,1124.3,9000000952
5000000952,DE20,2025,2025-01-17,002,0800000000,H,1124.3,9000000952
5000000953,US10,2025,2025-04-30,001,0140000000,S,4061.38,9000000953
5000000953,US10,2025,2025-04-30,002,0800000000,H,4061.38,9000000953
5000000955,IN30,2025,2025-06-28,001,0140000000,S,754.39,9000000955
5000000955,IN30,2025,2025-06-28,002,0800000000,H,754.39,9000000955
5000000956,US10,2025,2025-06-30,001,0140000000,S,211.08,9000000956
5000000956,US10,2025,2025-06-30,002,0800000000,H,211.08,9000000956
5000000957,DE20,2025,2025-03-17,001,0140000000,S,5779.12,9000000957
5000000957,DE20,2025,2025-03-17,002,0800000000,H,5779.12,9000000957
5000000958,US10,2024,2024-12-15,001,0140000000,S,5403.63,9000000958
5000000958,US10,2024,2024-12-15,002,0800000000,H,5403.63,9000000958
5000000959,US10,2026,2026-03-18,001,0140000000,S,1019.81,9000000959
5000000959,US10,2026,2026-03-18,002,0800000000,H,1019.81,9000000959
5000000960,IN30,2025,2025-09-13,001,0140000000,S,325.8,9000000960
5000000960,IN30,2025,2025-09-13,002,0800000000,H,325.8,9000000960
5000000962,US10,2025,2025-02-16,001,0140000000,S,804.76,9000000962
5000000962,US10,2025,2025-02-16,002,0800000000,H,804.76,9000000962
5000000963,US10,2026,2026-09-11,001,0140000000,S,1434.12,9000000963
5000000963,US10,2026,2026-09-11,002,0800000000,H,1434.12,9000000963
5000000964,DE20,2024,2024-11-15,001,0140000000,H,14.31,9000000964
5000000964,DE20,2024,2024-11-15,002,0801000000,S,14.31,9000000964
5000000965,US10,2024,2024-10-05,001,0140000000,H,50.13,9000000965
5000000965,US10,2024,2024-10-05,002,0801000000,S,50.13,9000000965
5000000966,US10,2026,2026-08-21,001,0140000000,S,1052.4,9000000966
5000000966,US10,2026,2026-08-21,002,0800000000,H,1052.4,9000000966
5000000967,IN30,2025,2025-05-23,001,0140000000,S,5178.13,9000000967
5000000967,IN30,2025,2025-05-23,002,0800000000,H,5178.13,9000000967
5000000968,US10,2025,2025-09-23,001,0140000000,S,16285.64,9000000968
5000000968,US10,2025,2025-09-23,002,0800000000,H,16285.64,9000000968
5000000970,DE20,2025,2025-02-25,001,0140000000,S,2840.19,9000000970
5000000970,DE20,2025,2025-02-25,002,0800000000,H,2840.19,9000000970
5000000971,US10,2026,2026-08-04,001,0140000000,S,718.58,9000000971
5000000971,US10,2026,2026-08-04,002,0800000000,H,718.58,9000000971
5000000972,IN30,2026,2026-08-01,001,0140000000,S,287.08,9000000972
5000000972,IN30,2026,2026-08-01,002,0800000000,H,287.08,9000000972
5000000973,IN30,2025,2025-09-14,001,0140000000,S,8967.52,9000000973
5000000973,IN30,2025,2025-09-14,002,0800000000,H,8967.52,9000000973
5000000974,US10,2025,2025-10-31,001,0140000000,S,4360.16,9000000974
5000000974,US10,2025,2025-10-31,002,0800000000,H,4360.16,9000000974
5000000976,US10,2026,2026-03-19,001,0140000000,S,4735.2,9000000976
5000000976,US10,2026,2026-03-19,002,0800000000,H,4735.2,9000000976
5000000977,US10,2025,2025-12-02,001,0140000000,S,1071.65,9000000977
5000000977,US10,2025,2025-12-02,002,0800000000,H,1071.65,9000000977
5000000978,US10,2025,2025-08-20,001,0140000000,S,2098.2,9000000978
5000000978,US10,2025,2025-08-20,002,0800000000,H,2098.2,9000000978
5000000979,US10,2024,2024-11-14,001,0140000000,S,691.15,9000000979
5000000979,US10,2024,2024-11-14,002,0800000000,H,691.15,9000000979
5000000980,DE20,2026,2026-06-11,001,0140000000,S,230.32,9000000980
5000000980,DE20,2026,2026-06-11,002,0800000000,H,230.32,9000000980
5000000981,US10,2026,2026-01-13,001,0140000000,S,1919.08,9000000981
5000000981,US10,2026,2026-01-13,002,0800000000,H,1919.08,9000000981
5000000982,US10,2025,2025-05-05,001,0140000000,S,2770.72,9000000982
5000000982,US10,2025,2025-05-05,002,0800000000,H,2770.72,9000000982
5000000983,US10,2026,2026-03-10,001,0140000000,S,169.5,9000000983
5000000983,US10,2026,2026-03-10,002,0800000000,H,169.5,9000000983
5000000984,DE20,2025,2025-11-16,001,0140000000,S,575.28,9000000984
5000000984,DE20,2025,2025-11-16,002,0800000000,H,575.28,9000000984
5000000985,US10,2024,2024-11-17,001,0140000000,S,3696.58,9000000985
5000000985,US10,2024,2024-11-17,002,0800000000,H,3696.58,9000000985
5000000986,DE20,2024,2024-12-31,001,0140000000,S,927.42,9000000986
5000000986,DE20,2024,2024-12-31,002,0800000000,H,927.42,9000000986
5000000987,US10,2024,2024-10-30,001,0140000000,S,4119.89,9000000987
5000000987,US10,2024,2024-10-30,002,0800000000,H,4119.89,9000000987
5000000988,US10,2026,2026-01-19,001,0140000000,S,5372.9,9000000988
5000000988,US10,2026,2026-01-19,002,0800000000,H,5372.9,9000000988
5000000989,DE20,2025,2025-03-23,001,0140000000,S,2470.47,9000000989
5000000989,DE20,2025,2025-03-23,002,0800000000,H,2470.47,9000000989
5000000990,US10,2026,2026-04-28,001,0140000000,S,3606.92,9000000990
5000000990,US10,2026,2026-04-28,002,0800000000,H,3606.92,9000000990
5000000991,DE20,2025,2025-10-06,001,0140000000,S,466.98,9000000991
5000000991,DE20,2025,2025-10-06,002,0800000000,H,466.98,9000000991
5000000992,US10,2025,2025-04-14,001,0140000000,S,338.76,9000000992
5000000992,US10,2025,2025-04-14,002,0800000000,H,338.76,9000000992
5000000993,DE20,2025,2025-06-16,001,0140000000,S,918.04,9000000993
5000000993,DE20,2025,2025-06-16,002,0800000000,H,918.04,9000000993
5000000994,IN30,2025,2025-11-21,001,0140000000,S,318.08,9000000994
5000000994,IN30,2025,2025-11-21,002,0800000000,H,318.08,9000000994
5000000995,DE20,2025,2025-05-18,001,0140000000,S,16.36,9000000995
5000000995,DE20,2025,2025-05-18,002,0800000000,H,16.36,9000000995
5000000996,US10,2025,2025-02-18,001,0140000000,S,9165.67,9000000996
5000000996,US10,2025,2025-02-18,002,0800000000,H,9165.67,9000000996
5000000997,US10,2025,2025-08-03,001,0140000000,S,3446.83,9000000997
5000000997,US10,2025,2025-08-03,002,0800000000,H,3446.83,9000000997
5000000998,US10,2025,2025-02-04,001,0140000000,S,5180.28,9000000998
5000000998,US10,2025,2025-02-04,002,0800000000,H,5180.28,9000000998
5000000999,DE20,2025,2025-12-26,001,0140000000,S,1811.7,9000000999
5000000999,DE20,2025,2025-12-26,002,0800000000,H,1811.7,9000000999
5000001000,DE20,2025,2025-11-15,001,0140000000,S,5509.3,9000001000
5000001000,DE20,2025,2025-11-15,002,0800000000,H,5509.3,9000001000
5000001001,US10,2024,2024-11-11,001,0140000000,S,1459.2,9000001001
5000001001,US10,2024,2024-11-11,002,0800000000,H,1459.2,9000001001
5000001002,IN30,2026,2026-01-14,001,0140000000,H,508.53,9000001002
5000001002,IN30,2026,2026-01-14,002,0801000000,S,508.53,9000001002
5000001003,US10,2026,2026-02-26,001,0140000000,S,7170.65,9000001003
5000001003,US10,2026,2026-02-26,002,0800000000,H,7170.65,9000001003
5000001004,US10,2025,2025-01-31,001,0140000000,S,5206.01,9000001004
5000001004,US10,2025,2025-01-31,002,0800000000,H,5206.01,9000001004
5000001005,US10,2025,2025-12-20,001,0140000000,S,2244.38,9000001005
5000001005,US10,2025,2025-12-20,002,0800000000,H,2244.38,9000001005
5000001006,IN30,2026,2026-01-31,001,0140000000,S,1532.99,9000001006
5000001006,IN30,2026,2026-01-31,002,0800000000,H,1532.99,9000001006
5000001007,US10,2026,2026-03-19,001,0140000000,S,1900.29,9000001007
5000001007,US10,2026,2026-03-19,002,0800000000,H,1900.29,9000001007
5000001008,DE20,2024,2024-10-25,001,0140000000,S,745.29,9000001008
5000001008,DE20,2024,2024-10-25,002,0800000000,H,745.29,9000001008
5000001009,IN30,2025,2025-02-13,001,0140000000,S,2127.36,9000001009
5000001009,IN30,2025,2025-02-13,002,0800000000,H,2127.36,9000001009
5000001010,US10,2025,2025-05-09,001,0140000000,H,492.57,9000001010
5000001010,US10,2025,2025-05-09,002,0801000000,S,492.57,9000001010
5000001011,US10,2025,2025-04-17,001,0140000000,S,1060.8,9000001011
5000001011,US10,2025,2025-04-17,002,0800000000,H,1060.8,9000001011
5000001012,IN30,2026,2026-06-07,001,0140000000,S,3282.73,9000001012
5000001012,IN30,2026,2026-06-07,002,0800000000,H,3282.73,9000001012
5000001013,US10,2025,2025-06-17,001,0140000000,S,5149.25,9000001013
5000001013,US10,2025,2025-06-17,002,0800000000,H,5149.25,9000001013
5000001015,US10,2025,2025-02-04,001,0140000000,S,1956.27,9000001015
5000001015,US10,2025,2025-02-04,002,0800000000,H,1956.27,9000001015
5000001016,US10,2026,2026-03-23,001,0140000000,S,882.06,9000001016
5000001016,US10,2026,2026-03-23,002,0800000000,H,882.06,9000001016
5000001017,US10,2025,2025-10-28,001,0140000000,S,2425.9,9000001017
5000001017,US10,2025,2025-10-28,002,0800000000,H,2425.9,9000001017
5000001018,DE20,2025,2025-09-18,001,0140000000,S,3167.93,9000001018
5000001018,DE20,2025,2025-09-18,002,0800000000,H,3167.93,9000001018
5000001019,US10,2025,2025-08-14,001,0140000000,S,121.55,9000001019
5000001019,US10,2025,2025-08-14,002,0800000000,H,121.55,9000001019
5000001020,DE20,2025,2025-11-02,001,0140000000,S,556.37,9000001020
5000001020,DE20,2025,2025-11-02,002,0800000000,H,556.37,9000001020
5000001021,US10,2024,2024-12-25,001,0140000000,S,2345.04,9000001021
5000001021,US10,2024,2024-12-25,002,0800000000,H,2345.04,9000001021
5000001022,US10,2026,2026-02-02,001,0140000000,S,7779.97,9000001022
5000001022,US10,2026,2026-02-02,002,0800000000,H,7779.97,9000001022
5000001023,US10,2024,2024-10-30,001,0140000000,S,1313.36,9000001023
5000001023,US10,2024,2024-10-30,002,0800000000,H,1313.36,9000001023
5000001024,DE20,2025,2025-03-20,001,0140000000,S,2093.13,9000001024
5000001024,DE20,2025,2025-03-20,002,0800000000,H,2093.13,9000001024
5000001025,DE20,2025,2025-07-16,001,0140000000,S,1466.28,9000001025
5000001025,DE20,2025,2025-07-16,002,0800000000,H,1466.28,9000001025
5000001026,IN30,2024,2024-11-22,001,0140000000,S,2851.14,9000001026
5000001026,IN30,2024,2024-11-22,002,0800000000,H,2851.14,9000001026
5000001027,US10,2025,2025-04-05,001,0140000000,S,761.3,9000001027
5000001027,US10,2025,2025-04-05,002,0800000000,H,761.3,9000001027
5000001028,US10,2026,2026-02-01,001,0140000000,S,2378.02,9000001028
5000001028,US10,2026,2026-02-01,002,0800000000,H,2378.02,9000001028
5000001029,US10,2025,2025-06-22,001,0140000000,S,384.39,9000001029
5000001029,US10,2025,2025-06-22,002,0800000000,H,384.39,9000001029
5000001030,DE20,2026,2026-04-29,001,0140000000,S,3784.28,9000001030
5000001030,DE20,2026,2026-04-29,002,0800000000,H,3784.28,9000001030
5000001031,US10,2025,2025-11-21,001,0140000000,S,4205.43,9000001031
5000001031,US10,2025,2025-11-21,002,0800000000,H,4205.43,9000001031
5000001032,US10,2026,2026-03-16,001,0140000000,S,1098.66,9000001032
5000001032,US10,2026,2026-03-16,002,0800000000,H,1098.66,9000001032
5000001033,DE20,2025,2025-09-24,001,0140000000,S,1287.69,9000001033
5000001033,DE20,2025,2025-09-24,002,0800000000,H,1287.69,9000001033
5000001034,US10,2026,2026-04-15,001,0140000000,S,2899.25,9000001034
5000001034,US10,2026,2026-04-15,002,0800000000,H,2899.25,9000001034
5000001035,US10,2026,2026-06-30,001,0140000000,S,731.55,9000001035
5000001035,US10,2026,2026-06-30,002,0800000000,H,731.55,9000001035
5000001036,DE20,2025,2025-01-27,001,0140000000,S,2790.05,9000001036
5000001036,DE20,2025,2025-01-27,002,0800000000,H,2790.05,9000001036
5000001037,US10,2024,2024-10-22,001,0140000000,S,564.05,9000001037
5000001037,US10,2024,2024-10-22,002,0800000000,H,564.05,9000001037
5000001038,US10,2026,2026-07-29,001,0140000000,S,601.44,9000001038
5000001038,US10,2026,2026-07-29,002,0800000000,H,601.44,9000001038
5000001039,DE20,2025,2025-11-11,001,0140000000,S,462.07,9000001039
5000001039,DE20,2025,2025-11-11,002,0800000000,H,462.07,9000001039
5000001040,US10,2025,2025-08-13,001,0140000000,S,4760.28,9000001040
5000001040,US10,2025,2025-08-13,002,0800000000,H,4760.28,9000001040
