LOG_ID,TIMESTAMP,INTERFACE_ID,SOURCE_SYSTEM,TARGET_SYSTEM,MESSAGE_TYPE,STATUS,LATENCY_MS,PAYLOAD_SIZE_KB,RETRY_COUNT
LOG-0001490,2026-09-03 20:54:03.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,72.2,11.28,0
LOG-0004188,2026-09-03 21:17:08.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,35.0,87.4,0
LOG-0002708,2026-09-03 21:25:36.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,94.3,21.74,0
LOG-0000492,2026-09-03 21:35:43.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,92.6,2.84,0
LOG-0003612,2026-09-03 21:55:31.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,73.0,17.79,0
LOG-0002437,2026-09-03 22:03:04.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,35.8,9.26,0
LOG-0003244,2026-09-03 22:22:10.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,54.6,29.49,0
LOG-0000487,2026-09-03 22:23:13.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,FAILED,64.6,39.7,3
LOG-0002173,2026-09-03 22:25:49.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,34.6,15.99,0
LOG-0003105,2026-09-03 22:26:44.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,36.8,10.95,0
LOG-0004815,2026-09-03 22:28:19.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,FAILED,1401.6,4.79,1
LOG-0001895,2026-09-03 22:28:50.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,120.8,32.82,0
LOG-0000170,2026-09-03 22:32:55.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,48.1,51.86,0
LOG-0002743,2026-09-03 22:40:29.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,201.9,7.65,0
LOG-0000312,2026-09-03 22:51:45.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,137.7,8.42,0
LOG-0004053,2026-09-03 23:02:33.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,45.0,2.78,0
LOG-0003174,2026-09-03 23:03:32.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,81.9,11.49,0
LOG-0003388,2026-09-03 23:06:15.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,50.0,2.75,0
LOG-0002108,2026-09-03 23:06:49.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,40.3,1.12,0
LOG-0001734,2026-09-03 23:24:52.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,104.7,3.35,0
LOG-0001834,2026-09-03 23:40:56.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,106.5,6.44,0
LOG-0002615,2026-09-03 23:42:58.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,23.6,4.29,0
LOG-0002376,2026-09-03 23:58:51.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,82.1,7.3,0
LOG-0002869,2026-09-04 00:21:05.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,63.2,4.53,0
LOG-0004007,2026-09-04 00:38:16.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,218.1,0.92,0
LOG-0003508,2026-09-04 00:41:14.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,FAILED,218.8,8.53,2
LOG-0003821,2026-09-04 00:42:40.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,FAILED,62.8,5.25,2
LOG-0002060,2026-09-04 00:57:52.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,60.3,8.04,0
LOG-0004660,2026-09-04 01:06:14.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,FAILED,55.9,9.93,1
LOG-0000714,2026-09-04 01:10:40.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,42.2,2.92,0
LOG-0002964,2026-09-04 01:11:38.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,89.6,6.12,0
LOG-0001304,2026-09-04 01:14:13.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,33.6,10.69,0
LOG-0002227,2026-09-04 01:14:25.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,64.0,7.9,0
LOG-0000966,2026-09-04 01:21:11.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,99.3,137.37,0
LOG-0003131,2026-09-04 01:30:33.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,51.1,13.79,0
LOG-0001010,2026-09-04 01:44:18.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,53.6,2.33,0
LOG-0001926,2026-09-04 01:45:08.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,81.0,16.92,0
LOG-0001876,2026-09-04 01:49:29.079035,IF-005,SAP_S4HANA,BTP_APP,OData,FAILED,44.4,26.15,1
LOG-0003840,2026-09-04 01:57:06.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,27.2,25.94,0
LOG-0002818,2026-09-04 01:57:19.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,135.9,17.07,0
LOG-0003520,2026-09-04 02:05:19.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,170.9,2.48,0
LOG-0004291,2026-09-04 02:11:35.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,68.4,6.32,0
LOG-0003001,2026-09-04 02:12:00.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,53.0,4.2,0
LOG-0000765,2026-09-04 02:22:17.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,105.9,30.58,0
LOG-0002411,2026-09-04 02:29:31.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,42.6,11.7,0
LOG-0003628,2026-09-04 03:03:16.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,180.2,0.91,0
LOG-0003639,2026-09-04 03:10:28.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,65.2,15.63,0
LOG-0000454,2026-09-04 03:14:16.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,93.4,13.79,0
LOG-0000665,2026-09-04 03:15:04.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,137.0,24.59,0
LOG-0000180,2026-09-04 03:16:58.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,91.9,1.82,0
LOG-0003990,2026-09-04 03:22:10.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,95.7,18.55,0
LOG-0003717,2026-09-04 03:23:33.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,92.1,21.87,0
LOG-0002993,2026-09-04 03:24:05.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,105.1,14.81,0
LOG-0004865,2026-09-04 03:24:45.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,120.9,11.49,0
LOG-0002965,2026-09-04 03:26:57.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,73.3,1.5,0
LOG-0003130,2026-09-04 03:44:52.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,321.0,37.31,0
LOG-0003772,2026-09-04 03:45:35.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,24.7,6.75,0
LOG-0000108,2026-09-04 03:53:11.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,98.0,4.02,0
LOG-0003757,2026-09-04 03:53:41.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,50.0,6.65,0
LOG-0002270,2026-09-04 04:17:45.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,RETRY,84.1,2.35,1
LOG-0000033,2026-09-04 04:26:03.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,96.6,30.17,0
LOG-0003735,2026-09-04 04:27:21.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,41.9,1.7,0
LOG-0004250,2026-09-04 04:56:37.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,84.5,3.38,0
LOG-0001953,2026-09-04 05:05:27.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,52.6,2.0,0
LOG-0000913,2026-09-04 05:06:59.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,49.6,17.58,0
LOG-0003433,2026-09-04 05:42:57.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,32.8,6.25,0
LOG-0003254,2026-09-04 05:43:39.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,70.2,1.07,0
LOG-0000132,2026-09-04 06:16:23.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,68.4,7.63,0
LOG-0002360,2026-09-04 06:29:00.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,38.6,4.25,0
LOG-0004123,2026-09-04 06:39:09.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,81.3,9.02,0
LOG-0003016,2026-09-04 06:42:35.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,TIMEOUT,28.5,4.05,1
LOG-0000822,2026-09-04 06:43:59.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,70.7,2.66,0
LOG-0000060,2026-09-04 06:51:55.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,132.2,14.74,0
LOG-0002812,2026-09-04 07:05:48.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,50.4,10.76,0
LOG-0001608,2026-09-04 07:06:45.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,33.6,17.51,0
LOG-0001054,2026-09-04 07:07:32.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,80.5,10.48,0
LOG-0000862,2026-09-04 07:23:20.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,61.3,5.1,0
LOG-0000382,2026-09-04 07:35:02.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,44.5,7.55,0
LOG-0004475,2026-09-04 07:38:37.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,55.0,4.14,0
LOG-0004100,2026-09-04 07:54:30.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,FAILED,103.3,10.59,1
LOG-0001256,2026-09-04 08:09:21.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,70.8,24.21,0
LOG-0002463,2026-09-04 08:09:31.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,260.8,6.42,0
LOG-0001093,2026-09-04 08:22:30.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,76.9,12.42,0
LOG-0000009,2026-09-04 08:24:34.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,28.4,24.69,0
LOG-0000229,2026-09-04 08:58:11.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,115.0,4.08,0
LOG-0001571,2026-09-04 09:07:26.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,23.5,6.08,0
LOG-0003300,2026-09-04 09:09:39.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,117.5,6.53,0
LOG-0002164,2026-09-04 09:11:07.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,74.4,15.03,0
LOG-0004218,2026-09-04 09:16:30.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,TIMEOUT,1505.8,1.4,1
LOG-0004032,2026-09-04 09:18:33.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,96.1,23.11,0
LOG-0000036,2026-09-04 09:21:32.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,38.6,3.21,0
LOG-0001810,2026-09-04 09:38:44.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,29.4,2.67,0
LOG-0003734,2026-09-04 09:42:04.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,50.5,12.38,0
LOG-0004846,2026-09-04 09:43:11.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,33.9,19.63,0
LOG-0000422,2026-09-04 09:50:07.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,51.8,3.48,0
LOG-0003950,2026-09-04 09:54:43.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,22.9,12.94,0
LOG-0004788,2026-09-04 09:57:46.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,35.0,5.03,0
LOG-0004787,2026-09-04 10:02:20.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,228.5,10.18,0
LOG-0003238,2026-09-04 10:04:34.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,62.6,1.41,0
LOG-0003544,2026-09-04 10:07:47.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,56.8,12.74,0
LOG-0001499,2026-09-04 10:19:18.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,72.2,20.07,0
LOG-0004098,2026-09-04 10:23:33.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,68.7,19.07,0
LOG-0001978,2026-09-04 10:25:51.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,101.3,5.84,0
LOG-0002485,2026-09-04 10:30:01.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,46.7,7.15,0
LOG-0001649,2026-09-04 10:31:21.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,24.9,4.0,0
LOG-0000417,2026-09-04 10:38:53.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,58.3,1.33,0
LOG-0004678,2026-09-04 10:57:29.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,48.8,4.2,0
LOG-0000078,2026-09-04 10:58:58.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,TIMEOUT,50.0,1.51,1
LOG-0001582,2026-09-04 11:10:28.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,54.9,3.15,0
LOG-0001425,2026-09-04 11:13:19.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,37.5,2.37,0
LOG-0003670,2026-09-04 11:23:38.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,60.6,5.55,0
LOG-0001644,2026-09-04 11:32:05.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,72.9,2.81,0
LOG-0001693,2026-09-04 11:40:29.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,124.7,3.62,0
LOG-0004550,2026-09-04 12:17:48.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,39.1,4.17,0
LOG-0004286,2026-09-04 12:32:32.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,62.4,3.75,0
LOG-0004975,2026-09-04 12:35:01.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,96.3,6.35,0
LOG-0000304,2026-09-04 12:35:12.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,45.0,12.39,0
LOG-0000052,2026-09-04 12:41:03.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,71.1,1.01,0
LOG-0001951,2026-09-04 13:00:42.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,62.7,12.91,0
LOG-0001119,2026-09-04 13:07:08.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,80.2,4.87,0
LOG-0003403,2026-09-04 13:21:49.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,29.1,23.86,0
LOG-0002983,2026-09-04 13:35:21.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,222.7,12.78,0
LOG-0004821,2026-09-04 13:36:10.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,111.2,10.3,0
LOG-0001676,2026-09-04 13:43:03.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,91.5,4.64,0
LOG-0002399,2026-09-04 13:44:41.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,57.1,8.59,0
LOG-0001761,2026-09-04 13:51:42.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,129.9,8.68,0
LOG-0000387,2026-09-04 13:57:46.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,FAILED,82.0,14.09,1
LOG-0000820,2026-09-04 13:58:56.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,216.6,9.38,0
LOG-0000361,2026-09-04 14:07:36.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,67.2,5.2,0
LOG-0004451,2026-09-04 14:32:08.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,107.4,16.0,0
LOG-0004882,2026-09-04 14:41:10.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,85.8,7.5,0
LOG-0001675,2026-09-04 14:45:38.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,43.3,4.4,0
LOG-0003912,2026-09-04 14:54:49.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,38.5,4.31,0
LOG-0000886,2026-09-04 14:57:13.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,78.0,9.65,0
LOG-0003539,2026-09-04 15:02:18.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,78.9,8.54,0
LOG-0000912,2026-09-04 15:05:12.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,46.8,7.69,0
LOG-0000504,2026-09-04 15:08:42.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,53.9,17.85,0
LOG-0004525,2026-09-04 15:11:08.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,132.3,7.44,0
LOG-0001573,2026-09-04 15:24:04.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,108.6,19.76,0
LOG-0002768,2026-09-04 15:36:14.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,62.5,8.09,0
LOG-0001994,2026-09-04 15:40:25.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,29.4,2.92,0
LOG-0001784,2026-09-04 15:40:28.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,57.6,11.44,0
LOG-0004346,2026-09-04 15:45:19.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,176.3,9.09,0
LOG-0003558,2026-09-04 15:51:24.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,68.4,34.44,0
LOG-0002425,2026-09-04 15:52:57.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,64.7,3.95,0
LOG-0000278,2026-09-04 15:58:59.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,39.7,1.81,0
LOG-0000286,2026-09-04 16:30:10.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,90.9,4.63,0
LOG-0001484,2026-09-04 16:50:11.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,RETRY,186.8,4.39,1
LOG-0002763,2026-09-04 17:00:10.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,63.2,11.25,0
LOG-0000177,2026-09-04 17:01:24.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,140.2,12.75,0
LOG-0000299,2026-09-04 17:02:03.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,14.0,12.76,0
LOG-0003489,2026-09-04 17:05:03.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,68.6,24.79,0
LOG-0003274,2026-09-04 17:10:26.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,230.9,5.14,0
LOG-0001626,2026-09-04 17:13:19.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,78.2,1.14,0
LOG-0000121,2026-09-04 17:19:47.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,48.4,7.13,0
LOG-0003855,2026-09-04 17:20:36.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,224.4,57.86,0
LOG-0004199,2026-09-04 17:29:55.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,59.2,1.62,0
LOG-0004379,2026-09-04 17:32:18.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,45.1,5.01,0
LOG-0001682,2026-09-04 17:33:10.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,46.1,1.88,0
LOG-0004437,2026-09-04 17:46:31.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,53.1,55.46,0
LOG-0000196,2026-09-04 17:53:55.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,75.5,4.03,0
LOG-0002574,2026-09-04 17:54:32.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,156.4,4.93,0
LOG-0004461,2026-09-04 18:01:58.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,53.6,7.58,0
LOG-0000520,2026-09-04 18:07:57.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,47.7,20.0,0
LOG-0001049,2026-09-04 18:12:59.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,165.4,2.84,0
LOG-0003709,2026-09-04 18:21:10.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,43.6,5.13,0
LOG-0000986,2026-09-04 18:36:09.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,77.8,12.65,0
LOG-0003997,2026-09-04 18:44:15.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,48.1,2.93,0
LOG-0000083,2026-09-04 18:51:52.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,141.1,46.57,0
LOG-0004093,2026-09-04 19:02:17.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,69.7,12.45,0
LOG-0004957,2026-09-04 19:02:24.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,110.1,2.05,0
LOG-0003327,2026-09-04 19:21:59.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,60.1,5.54,0
LOG-0000814,2026-09-04 19:35:26.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,RETRY,52.3,20.17,2
LOG-0002036,2026-09-04 19:46:23.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,68.7,4.09,0
LOG-0002638,2026-09-04 19:47:47.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,52.2,21.95,0
LOG-0003268,2026-09-04 19:54:50.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,36.4,15.53,0
LOG-0001843,2026-09-04 19:55:15.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,35.2,10.7,0
LOG-0000024,2026-09-04 20:07:12.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,76.5,20.86,0
LOG-0002356,2026-09-04 20:09:08.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,82.4,102.2,0
LOG-0002352,2026-09-04 20:36:05.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,63.9,2.86,0
LOG-0002678,2026-09-04 20:42:37.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,125.1,5.92,0
LOG-0003129,2026-09-04 20:47:28.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,47.5,12.88,0
LOG-0003081,2026-09-04 20:59:25.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,52.4,15.15,0
LOG-0003429,2026-09-04 21:19:30.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,32.4,2.53,0
LOG-0000268,2026-09-04 21:20:47.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,154.4,9.03,0
LOG-0003203,2026-09-04 21:22:13.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,73.1,27.99,0
LOG-0004973,2026-09-04 21:25:26.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,137.8,9.86,0
LOG-0002332,2026-09-04 21:40:03.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,75.5,7.07,0
LOG-0002522,2026-09-04 21:40:42.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,25.2,2.27,0
LOG-0004838,2026-09-04 21:42:34.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,342.1,9.0,0
LOG-0004807,2026-09-04 21:47:54.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,132.2,11.83,0
LOG-0000259,2026-09-04 21:49:57.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,40.8,16.31,0
LOG-0003110,2026-09-04 21:58:24.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,TIMEOUT,257.6,23.08,1
LOG-0003643,2026-09-04 22:02:53.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,46.8,10.72,0
LOG-0000032,2026-09-04 22:03:51.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,59.5,11.39,0
