VBELN,POSNR,MATNR,WERKS,KWMENG,NETPR,NETWR
4500001323,30,0000900168,2000,28,40.35,1129.8
4500001323,40,0000900113,1010,46,2.82,129.72
4500001324,10,0000900057,2010,34,71.91,2444.94
4500001324,20,0000900034,1000,14,29.89,418.46
4500001325,10,0000900229,1010,30,2.87,86.1
4500001325,20,0000900134,1000,43,67.75,2913.25
4500001326,10,0000900249,1020,15,6.0,90.0
4500001326,20,0000900255,1000,8,112.25,898.0
4500001326,30,0000900145,1020,34,5.44,184.96
4500001327,10,0000900039,1000,15,528.81,7932.15
4500001327,20,0000900250,2010,25,46.03,1150.75
4500001328,10,0000900256,2000,42,14.96,628.32
4500001329,10,0000900089,2000,38,40.55,1540.9
4500001329,20,0000900035,2010,8,15.2,121.6
4500001330,10,0000900018,1010,15,36.61,549.15
4500001330,20,0000900012,1010,41,44.62,1829.42
4500001330,30,0000900140,1020,9,4.19,37.71
4500001330,40,0000900253,1020,25,17.59,439.75
4500001331,10,0000900161,1010,23,63.71,1465.33
4500001331,20,0000900150,1010,14,34.24,479.36
4500001332,10,0000900292,1000,45,14.81,666.45
4500001332,20,0000900060,1010,39,21.29,830.31
4500001332,30,0000900281,1000,25,11.14,278.5
4500001332,40,0000900003,1000,47,2.87,134.89
4500001333,10,0000900051,1000,42,13.51,567.42
4500001333,20,0000900072,2000,25,46.35,1158.75
4500001333,30,0000900201,1020,22,63.67,1400.74
4500001333,40,0000900026,1000,7,6.23,43.61
4500001334,10,0000900292,1000,14,15.5,217.0
4500001335,10,0000900011,2010,42,9.56,401.52
4500001336,10,0000900122,1020,23,19.67,452.41
4500001336,20,0000900110,1000,10,14.7,147.0
4500001336,30,0000900221,2010,7,63.53,444.71
4500001337,10,0000900260,1000,14,15.94,223.16
4500001337,20,0000900146,1010,1,80.29,80.29
4500001337,30,0000900293,1000,29,28.0,812.0
4500001337,40,0000900257,2000,9,76.99,692.91
4500001338,10,0000900246,1010,20,87.94,1758.8
4500001338,20,0000900244,1020,6,82.43,494.58
4500001339,10,0000900209,1000,45,23.85,1073.25
4500001339,20,0000900222,1020,28,166.76,4669.28
4500001340,10,0000900229,1010,11,2.71,29.81
4500001340,20,0000900258,1000,38,42.48,1614.24
4500001340,30,0000900260,1000,39,17.54,684.06
4500001341,10,0000900158,1020,5,11.02,55.1
4500001342,10,0000900037,1000,7,7.87,55.09
4500001342,20,0000900150,1010,7,34.96,244.72
4500001342,30,0000900261,1020,32,10.9,348.8
4500001342,40,0000900069,1020,8,15.39,123.12
4500001343,10,0000900239,2000,30,53.92,1617.6
4500001343,20,0000900258,1000,49,39.3,1925.7
4500001343,30,0000900139,2010,35,276.25,9668.75
4500001343,40,0000900202,2010,48,15.14,726.72
4500001344,10,0000900172,2000,43,6.8,292.4
4500001344,20,0000900096,2000,32,14.18,453.76
4500001345,10,0000900114,2000,24,4.42,106.08
4500001345,20,0000900096,2000,48,14.54,697.92
4500001346,10,0000900185,1020,3,17.09,51.27
4500001346,20,0000900093,2010,35,14.8,518.0
4500001346,30,0000900069,1020,32,15.68,501.76
4500001346,40,0000900138,1010,1,30.5,30.5
4500001347,10,0000900183,1000,24,45.19,1084.56
4500001347,20,0000900214,2000,34,150.81,5127.54
4500001348,10,0000900087,1000,7,14.73,103.11
4500001349,10,0000900086,1020,33,14.04,463.32
4500001349,20,0000900161,1010,25,61.89,1547.25
4500001350,10,0000900072,2000,43,49.69,2136.67
4500001350,20,0000900284,2010,37,6.28,232.36
4500001350,30,0000900180,2010,14,8.26,115.64
4500001350,40,0000900232,1010,12,61.14,733.68
4500001351,10,0000900013,2000,26,31.97,831.22
4500001351,20,0000900246,1010,7,84.68,592.76
4500001351,30,0000900022,1010,11,3.07,33.77
4500001351,40,0000900297,1020,19,3.55,67.45
4500001352,10,0000900229,1010,27,3.03,81.81
4500001352,20,0000900098,1010,20,22.29,445.8
4500001353,10,0000900145,1020,2,5.18,10.36
4500001353,20,0000900162,2000,26,165.82,4311.32
4500001353,30,0000900047,2000,29,59.78,1733.62
4500001354,10,0000900071,1020,46,78.14,3594.44
4500001354,20,0000900225,1000,19,9.41,178.79
4500001354,30,0000900082,2000,48,25.17,1208.16
4500001355,10,0000900170,1010,37,5.53,204.61
4500001355,20,0000900063,1010,12,25.02,300.24
4500001355,30,0000900120,1000,30,7.63,228.9
4500001356,10,0000900047,2000,14,62.3,872.2
4500001356,20,0000900012,1010,36,40.54,1459.44
4500001356,30,0000900000,1000,5,7.91,39.55
4500001356,40,0000900014,2000,4,2.51,10.04
4500001357,10,0000900086,1020,15,14.91,223.65
4500001358,10,0000900028,1010,27,7.94,214.38
4500001358,20,0000900026,1000,31,6.6,204.6
4500001358,30,0000900270,1000,6,8.81,52.86
4500001359,10,0000900003,1000,31,2.9,89.9
4500001359,20,0000900076,1020,2,46.72,93.44
4500001360,10,0000900215,2010,29,72.19,2093.51
4500001360,20,0000900135,2000,27,4.32,116.64
4500001360,30,0000900079,1010,30,45.03,1350.9
4500001361,10,0000900000,1000,7,8.11,56.77
4500001361,20,0000900051,1000,7,12.94,90.58
4500001361,30,0000900109,2000,6,4.07,24.42
4500001361,40,0000900022,1010,47,3.26,153.22
4500001362,10,0000900208,2000,20,22.83,456.6
4500001362,20,0000900023,2000,35,5.87,205.45
4500001363,10,0000900005,1020,32,86.92,2781.44
4500001364,10,0000900023,2000,6,5.88,35.28
4500001364,20,0000900196,2000,27,228.51,6169.77
4500001364,30,0000900017,1020,47,22.01,1034.47
4500001365,10,0000900227,2000,47,7.69,361.43
4500001366,10,0000900104,2010,41,36.89,1512.49
4500001366,20,0000900253,1020,8,17.03,136.24
4500001366,30,0000900180,2010,14,8.22,115.08
4500001366,40,0000900064,2000,22,6.2,136.4
4500001367,10,0000900258,1000,48,37.94,1821.12
4500001367,20,0000900077,1020,4,39.12,156.48
4500001368,10,0000900007,1020,48,177.32,8511.36
4500001368,20,0000900003,1000,4,2.9,11.6
4500001368,30,0000900283,1000,20,14.65,293.0
4500001368,40,0000900177,1020,31,2.17,67.27
4500001369,10,0000900293,1000,35,30.86,1080.1
4500001369,20,0000900190,2010,43,11.65,500.95
4500001370,10,0000900075,1000,18,48.74,877.32
4500001370,20,0000900279,2000,11,9.13,100.43
4500001370,30,0000900137,1000,7,33.42,233.94
4500001370,40,0000900206,1010,21,98.57,2069.97
4500001371,10,0000900124,1000,33,70.66,2331.78
4500001372,10,0000900298,2000,26,6.45,167.7
4500001372,20,0000900006,2000,38,7.71,292.98
4500001373,10,0000900151,1000,5,65.85,329.25
4500001374,10,0000900170,1010,24,5.67,136.08
4500001374,20,0000900184,2000,10,18.73,187.3
4500001374,30,0000900260,1000,26,17.32,450.32
4500001374,40,0000900157,2000,35,94.54,3308.9
4500001375,10,0000900085,1010,10,26.07,260.7
4500001375,20,0000900225,1000,46,10.53,484.38
4500001375,30,0000900239,2000,4,47.28,189.12
4500001376,10,0000900093,2010,5,12.73,63.65
4500001377,10,0000900235,1000,7,91.47,640.29
4500001377,20,0000900184,2000,3,19.08,57.24
4500001377,30,0000900206,1010,22,99.56,2190.32
4500001378,10,0000900225,1000,42,10.12,425.04
4500001378,20,0000900185,1020,7,17.31,121.17
4500001378,30,0000900096,2000,1,14.22,14.22
4500001378,40,0000900133,2010,25,47.86,1196.5
4500001379,10,0000900105,1020,44,21.48,945.12
4500001379,20,0000900216,2010,22,43.56,958.32
4500001379,30,0000900087,1000,28,14.81,414.68
4500001379,40,0000900280,2000,3,58.95,176.85
4500001380,10,0000900077,1020,36,43.17,1554.12
4500001380,20,0000900188,2000,42,22.64,950.88
4500001380,30,0000900060,1010,37,21.72,803.64
4500001380,40,0000900166,1000,24,25.21,605.04
4500001381,10,0000900047,2000,10,58.3,583.0
4500001381,20,0000900144,1000,6,12.23,73.38
4500001381,30,0000900237,1000,12,53.84,646.08
4500001381,40,0000900066,1010,25,12.18,304.5
4500001382,10,0000900248,2010,37,23.5,869.5
4500001383,10,0000900289,2010,6,73.72,442.32
4500001383,20,0000900228,2000,20,7.99,159.8
4500001384,10,0000900098,1010,11,20.85,229.35
4500001384,20,0000900014,2000,18,2.33,41.94
4500001385,10,0000900070,1010,1,51.11,51.11
4500001386,10,0000900299,1010,38,27.42,1041.96
4500001387,10,0000900223,1020,14,53.53,749.42
4500001387,20,0000900048,1010,32,83.57,2674.24
4500001387,30,0000900093,2010,29,14.79,428.91
4500001388,10,0000900174,2000,20,11.33,226.6
4500001388,20,0000900046,1020,24,11.32,271.68
4500001388,30,0000900156,1010,35,27.98,979.3
4500001389,10,0000900216,2010,41,48.2,1976.2
4500001389,20,0000900164,1000,48,24.96,1198.08
4500001390,10,0000900038,1020,29,8.99,260.71
4500001390,20,0000900097,1020,47,139.44,6553.68
4500001390,30,0000900157,2000,19,92.46,1756.74
4500001390,40,0000900206,1010,47,94.8,4455.6
4500001391,10,0000900148,2000,20,6.96,139.2
4500001391,20,0000900279,2000,43,9.29,399.47
4500001391,30,0000900224,1010,42,1.24,52.08
4500001392,10,0000900110,1000,14,14.54,203.56
4500001393,10,0000900063,1010,4,27.07,108.28
4500001393,20,0000900104,2010,15,37.93,568.95
4500001394,10,0000900237,1000,35,50.0,1750.0
4500001394,20,0000900095,1000,26,43.69,1135.94
4500001394,30,0000900149,2000,10,10.45,104.5
4500001395,10,0000900176,2010,27,38.4,1036.8
4500001395,20,0000900213,1010,49,6.91,338.59
4500001396,10,0000900111,1020,28,25.89,724.92
4500001396,20,0000900286,1020,47,1.74,81.78
4500001396,30,0000900184,2000,7,21.0,147.0
4500001396,40,0000900127,1000,32,157.98,5055.36
4500001397,10,0000900141,1020,3,36.44,109.32
4500001397,20,0000900071,1020,40,77.78,3111.2
4500001397,30,0000900143,1020,20,36.14,722.8
4500001397,40,0000900016,1010,18,16.45,296.1
4500001398,10,0000900137,1000,48,35.96,1726.08
4500001398,20,0000900266,1000,35,104.42,3654.7
4500001398,30,0000900119,2010,23,43.82,1007.86
4500001399,10,0000900216,2010,48,41.99,2015.52
4500001400,10,0000900246,1010,27,85.58,2310.66
4500001401,10,0000900002,2010,20,5.27,105.4
4500001401,20,0000900022,1010,48,3.04,145.92
4500001401,30,0000900084,1000,6,9.68,58.08
4500001401,40,0000900170,1010,24,6.02,144.48
4500001402,10,0000900072,2000,23,52.93,1217.39
4500001402,20,0000900167,2000,37,5.59,206.83
4500001402,30,0000900186,2010,26,20.1,522.6
4500001403,10,0000900159,1010,4,5.97,23.88
4500001404,10,0000900111,1020,13,26.49,344.37
4500001404,20,0000900176,2010,23,34.8,800.4
4500001404,30,0000900025,2010,44,92.19,4056.36
4500001405,10,0000900052,1000,41,12.64,518.24
4500001406,10,0000900190,2010,23,13.45,309.35
4500001406,20,0000900092,1020,34,8.03,273.02
4500001407,10,0000900259,1020,22,6.43,141.46
4500001407,20,0000900085,1010,49,27.45,1345.05
4500001407,30,0000900078,1000,33,5.0,165.0
4500001408,10,0000900117,1010,37,11.46,424.02
4500001409,10,0000900127,1000,39,181.87,7092.93
4500001410,10,0000900090,2000,8,22.07,176.56
4500001410,20,0000900267,1000,38,15.7,596.6
4500001410,30,0000900215,2010,43,74.84,3218.12
4500001410,40,0000900298,2000,8,7.11,56.88
4500001411,10,0000900075,1000,24,50.82,1219.68
4500001412,10,0000900272,1010,31,12.21,378.51
4500001412,20,0000900209,1000,18,23.37,420.66
4500001412,30,0000900292,1000,6,15.44,92.64
4500001412,40,0000900197,2010,5,7.02,35.1
4500001413,10,0000900052,1000,27,13.23,357.21
4500001414,10,0000900041,1020,8,167.5,1340.0
4500001414,20,0000900194,1020,6,23.27,139.62
4500001414,30,0000900136,1010,29,12.77,370.33
4500001415,10,0000900030,1020,6,3.41,20.46
4500001415,20,0000900269,2000,9,50.43,453.87
4500001416,10,0000900105,1020,18,20.71,372.78
4500001416,20,0000900160,2000,28,22.9,641.2
4500001416,30,0000900213,1010,39,6.33,246.87
4500001417,10,0000900280,2000,36,56.47,2032.92
4500001418,10,0000900244,1020,22,80.92,1780.24
4500001418,20,0000900045,1000,41,10.22,419.02
4500001419,10,0000900004,1020,47,1.25,58.75
4500001419,20,0000900289,2010,25,68.47,1711.75
4500001420,10,0000900118,1000,49,35.76,1752.24
4500001420,20,0000900087,1000,23,14.27,328.21
4500001421,10,0000900091,2000,7,133.91,937.37
4500001421,20,0000900237,1000,12,53.84,646.08
4500001422,10,0000900298,2000,15,6.85,102.75
4500001422,20,0000900130,1020,20,157.03,3140.6
4500001422,30,0000900227,2000,38,8.45,321.1
4500001423,10,0000900213,1010,32,7.14,228.48
4500001423,20,0000900025,2010,4,99.5,398.0
4500001423,30,0000900040,2000,14,29.61,414.54
4500001423,40,0000900113,1010,23,2.66,61.18
4500001424,10,0000900097,1020,49,130.89,6413.61
4500001424,20,0000900013,2000,38,30.67,1165.46
4500001424,30,0000900204,1010,2,70.59,141.18
4500001424,40,0000900252,1000,8,26.79,214.32
4500001425,10,0000900031,1000,28,79.68,2231.04
4500001426,10,0000900261,1020,1,10.8,10.8
4500001426,20,0000900007,1020,12,169.64,2035.68
4500001426,30,0000900259,1020,28,6.3,176.4
4500001426,40,0000900008,1010,10,14.15,141.5
4500001427,10,0000900009,2000,12,39.08,468.96
4500001427,20,0000900289,2010,10,67.99,679.9
4500001428,10,0000900210,1010,35,23.46,821.1
4500001428,20,0000900065,1000,46,15.19,698.74
4500001428,30,0000900132,2010,5,19.2,96.0
4500001428,40,0000900296,1010,33,93.92,3099.36
4500001429,10,0000900050,1020,47,124.82,5866.54
4500001429,20,0000900087,1000,20,14.68,293.6
4500001429,30,0000900011,2010,32,8.61,275.52
4500001430,10,0000900221,2010,3,69.26,207.78
4500001430,20,0000900167,2000,43,5.79,248.97
4500001431,10,0000900147,2010,39,14.05,547.95
4500001432,10,0000900055,2010,45,6.35,285.75
4500001432,20,0000900120,1000,43,7.84,337.12
4500001433,10,0000900015,1020,35,150.29,5260.15
4500001433,20,0000900288,1020,2,30.19,60.38
4500001433,30,0000900163,1020,44,33.84,1488.96
4500001434,10,0000900172,2000,23,6.41,147.43
4500001434,20,0000900079,1010,8,48.24,385.92
4500001434,30,0000900196,2000,39,230.75,8999.25
4500001434,40,0000900282,1020,49,27.66,1355.34
4500001435,10,0000900245,2000,47,43.21,2030.87
4500001435,20,0000900234,1010,44,3.94,173.36
4500001435,30,0000900248,2010,19,25.21,478.99
4500001436,10,0000900083,2000,11,12.31,135.41
4500001436,20,0000900190,2010,36,12.18,438.48
4500001436,30,0000900123,1020,32,72.75,2328.0
4500001437,10,0000900251,1010,20,25.42,508.4
4500001437,20,0000900147,2010,41,14.88,610.08
4500001437,30,0000900084,1000,3,9.96,29.88
4500001437,40,0000900169,2010,18,27.2,489.6
4500001438,10,0000900280,2000,4,55.83,223.32
4500001438,20,0000900166,1000,30,24.67,740.1
4500001438,30,0000900194,1020,10,22.54,225.4
4500001438,40,0000900064,2000,36,6.94,249.84
4500001439,10,0000900062,2000,27,24.84,670.68
4500001440,10,0000900259,1020,43,6.02,258.86
4500001441,10,0000900242,1010,36,130.81,4709.16
4500001441,20,0000900122,1020,14,17.72,248.08
4500001441,30,0000900206,1010,11,105.3,1158.3
4500001441,40,0000900034,1000,37,27.89,1031.93
4500001442,10,0000900269,2000,11,46.81,514.91
4500001443,10,0000900090,2000,42,21.36,897.12
4500001443,20,0000900144,1000,32,13.69,438.08
4500001444,10,0000900158,1020,23,10.01,230.23
4500001444,20,0000900104,2010,45,38.56,1735.2
4500001445,10,0000900062,2000,25,23.84,596.0
4500001446,10,0000900269,2000,2,47.76,95.52
4500001447,10,0000900053,1000,16,17.03,272.48
4500001447,20,0000900071,1020,16,70.38,1126.08
4500001447,30,0000900041,1020,15,150.77,2261.55
4500001447,40,0000900236,1000,2,36.6,73.2
4500001448,10,0000900013,2000,3,32.21,96.63
4500001448,20,0000900205,1020,45,28.45,1280.25
4500001448,30,0000900260,1000,17,17.27,293.59
4500001448,40,0000900202,2010,28,15.72,440.16
4500001449,10,0000900122,1020,13,18.71,243.23
4500001449,20,0000900095,1000,19,46.12,876.28
4500001450,10,0000900167,2000,4,5.69,22.76
4500001451,10,0000900032,2010,23,35.98,827.54
4500001451,20,0000900020,2010,14,13.51,189.14
4500001452,10,0000900010,1010,37,3.61,133.57
4500001453,10,0000900062,2000,13,23.68,307.84
4500001454,10,0000900284,2010,47,5.93,278.71
4500001454,20,0000900030,1020,39,3.46,134.94
4500001454,30,0000900011,2010,16,8.99,143.84
4500001455,10,0000900096,2000,34,13.73,466.82
4500001455,20,0000900026,1000,11,5.91,65.01
4500001456,10,0000900077,1020,28,39.68,1111.04
4500001457,10,0000900015,1020,22,161.47,3552.34
4500001457,20,0000900263,1000,2,11.99,23.98
4500001457,30,0000900187,1000,31,66.31,2055.61
4500001458,10,0000900213,1010,9,6.31,56.79
4500001458,20,0000900181,2000,37,23.66,875.42
4500001458,30,0000900058,1000,45,17.41,783.45
4500001458,40,0000900113,1010,31,2.53,78.43
4500001459,10,0000900081,1000,27,23.46,633.42
4500001459,20,0000900275,1020,34,14.06,478.04
4500001459,30,0000900162,2000,22,160.0,3520.0
4500001460,10,0000900108,2000,37,124.07,4590.59
4500001460,20,0000900118,1000,45,38.18,1718.1
4500001460,30,0000900023,2000,34,6.28,213.52
4500001461,10,0000900234,1010,42,4.27,179.34
4500001462,10,0000900254,2000,44,27.47,1208.68
4500001463,10,0000900214,2000,7,150.56,1053.92
4500001463,20,0000900263,1000,27,11.36,306.72
4500001463,30,0000900266,1000,19,110.18,2093.42
4500001463,40,0000900042,2000,34,13.7,465.8
4500001464,10,0000900107,1000,46,2.84,130.64
4500001464,20,0000900138,1010,39,29.98,1169.22
4500001465,10,0000900241,2010,18,122.5,2205.0
4500001465,20,0000900175,2000,46,11.26,517.96
4500001466,10,0000900001,1000,37,42.9,1587.3
4500001466,20,0000900280,2000,16,55.48,887.68
4500001466,30,0000900124,1000,3,66.82,200.46
4500001466,40,0000900020,2010,47,15.78,741.66
4500001467,10,0000900114,2000,48,4.45,213.6
4500001467,20,0000900053,1000,6,15.86,95.16
4500001467,30,0000900249,1020,25,6.11,152.75
4500001468,10,0000900006,2000,21,6.77,142.17
4500001468,20,0000900053,1000,37,16.29,602.73
4500001468,30,0000900048,1010,45,83.97,3778.65
4500001469,10,0000900125,2000,8,6.03,48.24
4500001469,20,0000900154,2010,36,10.69,384.84
4500001469,30,0000900139,2010,46,291.81,13423.26
4500001469,40,0000900160,2000,27,23.25,627.75
4500001470,10,0000900058,1000,31,15.85,491.35
4500001470,20,0000900245,2000,18,41.02,738.36
4500001470,30,0000900157,2000,13,101.36,1317.68
4500001471,10,0000900126,1020,9,2.14,19.26
4500001472,10,0000900013,2000,41,30.93,1268.13
4500001473,10,0000900177,1020,41,2.34,95.94
4500001473,20,0000900104,2010,9,37.64,338.76
4500001474,10,0000900105,1020,27,21.7,585.9
4500001475,10,0000900113,1010,30,2.68,80.4
4500001475,20,0000900042,2000,48,13.46,646.08
4500001475,30,0000900242,1010,10,140.55,1405.5
4500001476,10,0000900082,2000,49,23.19,1136.31
4500001477,10,0000900259,1020,44,6.2,272.8
4500001477,20,0000900245,2000,38,41.54,1578.52
4500001478,10,0000900060,1010,12,19.91,238.92
4500001479,10,0000900220,2010,37,60.42,2235.54
4500001479,20,0000900143,1020,18,35.41,637.38
4500001480,10,0000900131,2010,11,32.97,362.67
4500001480,20,0000900006,2000,15,7.61,114.15
4500001480,30,0000900062,2000,48,24.83,1191.84
4500001481,10,0000900080,1010,45,18.17,817.65
4500001481,20,0000900282,1020,25,27.42,685.5
4500001482,10,0000900281,1000,49,12.04,589.96
4500001482,20,0000900123,1020,21,66.86,1404.06
4500001483,10,0000900152,2010,12,61.07,732.84
4500001483,20,0000900138,1010,49,34.28,1679.72
4500001483,30,0000900063,1010,46,28.37,1305.02
4500001483,40,0000900241,2010,2,124.29,248.58
4500001484,10,0000900137,1000,4,35.45,141.8
4500001484,20,0000900109,2000,15,4.31,64.65
4500001484,30,0000900118,1000,3,36.3,108.9
4500001484,40,0000900100,1020,23,133.66,3074.18
4500001485,10,0000900291,2000,44,20.5,902.0
4500001485,20,0000900174,2000,18,11.51,207.18
4500001485,30,0000900071,1020,49,67.44,3304.56
4500001486,10,0000900134,1000,1,64.79,64.79
4500001486,20,0000900254,2000,26,29.3,761.8
4500001486,30,0000900036,2000,23,20.77,477.71
4500001487,10,0000900080,1010,34,17.75,603.5
4500001488,10,0000900130,1020,19,135.41,2572.79
4500001489,10,0000900156,1010,27,25.57,690.39
4500001489,20,0000900153,1010,27,3.47,93.69
4500001490,10,0000900134,1000,12,70.05,840.6
4500001490,20,0000900145,1020,44,5.82,256.08
4500001491,10,0000900161,1010,10,63.66,636.6
4500001492,10,0000900050,1020,14,110.21,1542.94
4500001493,10,0000900283,1000,8,14.53,116.24
4500001493,20,0000900191,2000,42,93.8,3939.6
4500001494,10,0000900145,1020,47,5.74,269.78
4500001495,10,0000900103,2000,34,17.27,587.18
4500001495,20,0000900115,2000,40,45.43,1817.2
4500001495,30,0000900266,1000,3,98.72,296.16
4500001496,10,0000900199,2000,34,36.04,1225.36
4500001497,10,0000900220,2010,37,62.18,2300.66
4500001497,20,0000900004,1020,47,1.29,60.63
4500001498,10,0000900248,2010,38,26.71,1014.98
4500001498,20,0000900056,1020,3,24.57,73.71
4500001499,10,0000900216,2010,39,46.7,1821.3
4500001499,20,0000900088,2000,45,50.64,2278.8
